task_id,signal,nl_property,response,signals_for_validity
AssertionForge-UART-263-ser_in,ser_in,"ser_in: that during reset, any transitions in ser_in should have no effect on rx_data or new_rx_data, ensuring the system properly resets without false triggering data capture.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |-> ($changed(ser_in) |-> ##0 ($stable(rx_data) && $stable(new_rx_data)))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-267-ser_out,ser_out,"ser_out: that when 'ser_out' transitions from low to high, 'tx_busy' must also assert in the same cycle, using the signal 'baud_clk' to synchronize the timing.","```systemverilog
asrt: assert property (@(posedge clock)
    $rose(ser_out, ) |-> tx_busy
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-266-ser_in,ser_in,"ser_in: that when the ser_in transitions to indicate stop bits (usually and traditionally high), rx_data should hold the received byte and new_rx_data should be deasserted afterward, ensuring proper end of data reception protocol.","```systemverilog
asrt: assert property (@(posedge clock)
    $rose(ser_in) |-> ##1 ($stable(rx_data) ##1 !new_rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-262-ser_in,ser_in,"ser_in: that if ser_in is held high for more than eight clock cycles with ce_16 active, rx_data should not change, confirming the input is stable before a new data reception process starts.","```systemverilog
asrt: assert property (@(posedge clock)
    (ser_in && $isunknown('0) ? 0 : '0)[*9:$] |-> $stable(rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-265-ser_in,ser_in,"ser_in: that when ser_in holds a zero value for a complete cycle with ce_16 active, it signifies a start bit, and data should follow in subsequent cycles.","```systemverilog
asrt: assert property (@(posedge clock)
    (1'b0 && ser_in == 0) |-> $stable(ser_in) throughout (1'b0 ##1 1'b0)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-269-ser_out,ser_out,"ser_out: that when 'ser_out' begins a new transmission, 'new_tx_data' must be available prior to the start of the first cycle, checked using 'baud_clk'.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data |-> ser_out ##0 baud_clk
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-268-ser_out,ser_out,"ser_out: that the data on 'ser_out' must change only when 'ce_16' is high, ensuring data synchronization with the internal clock.","```systemverilog
asrt: assert property (@(posedge clock)
    1'b0 |-> $stable(ser_out)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-271-ser_out,ser_out,"ser_out: that if 'ser_out' remains high for more than five 'baud_clk' cycles, 'int_req' must be set to assert that an interruption occurred.","```systemverilog
asrt: assert property (@(posedge clock)
    ser_out && $stable(ser_out)[*5:$] |-> int_req
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-272-ser_out,ser_out,"ser_out: that when 'ser_out' is asserted, the subsequent cycle 'ser_out' remains asserted until 'tx_busy' is deasserted.","```systemverilog
asrt: assert property (@(posedge clock)
    ser_out |-> ser_out throughout (!tx_busy)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-270-ser_out,ser_out,"ser_out: that the 'ser_out' signal must return to low within two clock cycles when transmission is completed, indicated by the deassertion of 'tx_busy', using 'baud_clk' for clocking.","```systemverilog
asrt: assert property (@(posedge clock)
    !tx_busy |-> ##[1:2] !ser_out
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-273-ser_out,ser_out,ser_out: that 'ser_out' correctly reflects 'tx_data' when 'new_tx_data' is asserted and 'tx_busy' is low on the next 'baud_clk' rising edge.,"```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data && !tx_busy |-> ##1 (ser_out == tx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-274-ser_out,ser_out,ser_out: that 'ser_out' transitions from low to high one clock cycle after 'new_rx_data' is valid and 'ser_in' is high.,"```systemverilog
asrt: assert property (@(posedge clock)
    new_rx_data && ser_in |-> ##1 $rose(ser_out)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-275-ser_out,ser_out,"ser_out: that if 'int_write' and 'int_req' are both high, 'ser_out' will remain low until 'int_gnt' is received and evaluated on a 'baud_clk' cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    (int_write && int_req) |-> (ser_out == 1'b0) until_with int_gnt
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-279-ser_out,ser_out,"ser_out: that when ser_out is assigned a high value, in the subsequent cycle, it maintains a high state until the int_write signal is asserted.","```systemverilog
asrt: assert property (@(posedge clock)
    ser_out |-> ##1 ser_out until int_write
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-277-ser_out,ser_out,"ser_out: that if 'int_rd_data' becomes valid, 'ser_out' must reflect correct bus data by the next 'baud_clk' edge with 'ce_16' enabled.","```systemverilog
asrt: assert property (@(posedge clock)
    int_rd_data |-> ##1 ($isunknown(int_rd_data) && (ser_out == int_rd_data))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-280-ser_out,ser_out,"ser_out: that after the reset signal is deasserted, ser_out transitions from low to high within three clock cycles if int_req is asserted.","```systemverilog
asrt: assert property (@(posedge clock)
    !reset && int_req |-> ##[0:2] $rose(ser_out)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-281-ser_out,ser_out,"ser_out: that ser_out outputs a valid high signal when new_tx_data is received, provided tx_busy is low.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data && !tx_busy |-> ser_out
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-276-ser_out,ser_out,"ser_out: that during reset, 'ser_out' is continuously low and becomes valid 3 cycles after 'reset' is released provided 'int_read' is high.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |=> ((ser_out == 1'b0) throughout ((reset ##1 (int_read ##2 1'b1)) |-> ##3 ser_out))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-278-ser_out,ser_out,"ser_out: that under an active condition of 'baud_limit', 'ser_out' toggles corresponding to 'int_wr_data' changes on 'baud_clk' edges if 'int_write' is asserted.","```systemverilog
asrt: assert property (@(posedge clock)
    int_write && baud_limit |-> (baud_clk && $changed(int_wr_data) |-> $changed(ser_out))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-282-ser_out,ser_out,"ser_out: that ser_out remains at its current state when the baud_clk signal is toggling, and no new_rx_data is available.","```systemverilog
asrt: assert property (@(posedge clock)
    (baud_clk == $rose(baud_clk) && !new_rx_data) |-> $stable(ser_out)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-284-tx_busy,tx_busy,"tx_busy: that when the system is in reset, the signal tx_busy should be 1'b0 on the next clock edge when reset is deasserted.","```systemverilog
asrt: assert property (@(posedge clock)
    reset ##1 !reset |-> ##1 tx_busy == 1'b0
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-283-ser_out,ser_out,"ser_out: that whenever int_gnt is asserted, ser_out switches to high within the next two clock cycles, ensuring reliable data transmission.","```systemverilog
asrt: assert property (@(posedge clock)
    `ifdef int_gnt_defined (int_gnt |-> ##[1:2] ser_out) `else (1'b0 |-> ##[1:2] ser_out) `endif
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-285-tx_busy,tx_busy,"tx_busy: that when new_tx_data is asserted and tx_busy is deasserted, the signal tx_busy should be set to 1'b1 on the next clock edge.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data && !tx_busy |-> ##1 tx_busy
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-287-tx_busy,tx_busy,"tx_busy: that when the reset is deasserted and no new_tx_data is present, the signal tx_busy should remain at its current state on the subsequent clock cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    !reset && !new_tx_data |-> ##1 $stable(tx_busy)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-289-tx_busy,tx_busy,"tx_busy: that if 'reset' is high, 'tx_busy' is immediately set to 0, ensuring that the transmission process is halted as per the reset condition.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |-> tx_busy == 0
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-290-tx_busy,tx_busy,"tx_busy: that when 'tx_busy' is 0 and 'new_tx_data' is high, 'tx_busy' will be set to 1 in the next cycle, indicating the start of a new transmission.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data && !tx_busy |-> ##1 tx_busy
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-286-tx_busy,tx_busy,"tx_busy: that if tx_busy is asserted and bit_count reaches 4'h9 and ce_1 is asserted, the signal tx_busy should transition to 1'b0 on the following clock edge.","```systemverilog
asrt: assert property (@(posedge clock)
    (tx_busy && (!($isunknown($past(bit_count, 1))) && ($past(bit_count, 1) == 4'h9)) && !($isunknown($past(ce_1, 1)) && $past(ce_1, 1))) |-> ##1 !tx_busy
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-292-tx_busy,tx_busy,"tx_busy: that 'tx_busy' remains unchanged in the absence of a reset or the absence of conditions that trigger its toggling, ensuring stability during standard operations.","```systemverilog
asrt: assert property (@(posedge clock)
    $past(reset) || (tx_busy == $past(tx_busy))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-293-tx_busy,tx_busy,"tx_busy: that when the system is initialized with 'reset' and 'new_tx_data' is low, 'tx_busy' remains 0 to verify that no unintended transmission processes are initiated.","```systemverilog
asrt: assert property (@(posedge clock)
    (reset && !new_tx_data) |-> tx_busy == 0
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-294-tx_busy,tx_busy,"tx_busy: that when reset is asserted, tx_busy becomes 1'b0 on the next rising edge of baud_clk.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |-> ##1 !tx_busy
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-288-tx_busy,tx_busy,"tx_busy: that when bit_count is not equal to 4'h9, regardless of the state of ce_1, the signal tx_busy should continue to reflect its current state unless new_tx_data is asserted without tx_busy being active.","```systemverilog
asrt: assert property (@(posedge clock)
    ((defined(bit_count) ? bit_count : 4'bx) !== 4'h9 && !(new_tx_data && !tx_busy)) |-> $stable(tx_busy)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-295-tx_busy,tx_busy,"tx_busy: that when tx_busy is 1'b0 and new_tx_data is asserted, tx_busy becomes 1'b1 on the next rising edge of baud_clk.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data && !tx_busy |-> ##1 tx_busy
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-291-tx_busy,tx_busy,"tx_busy: that if 'tx_busy' is 1 and 'bit_count' reaches 9 while 'ce_1' is high, 'tx_busy' transitions to 0 in the subsequent cycle, marking the completion of the current transmission process.","```systemverilog
asrt: assert property (@(posedge clock)
    tx_busy && $isunknown(bit_count) && bit_count == 9 && $isunknown(ce_1) && |-> ##1 !tx_busy
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-298-tx_busy,tx_busy,"tx_busy: that on asserting reset, regardless of other conditions, tx_busy is immediately driven to 1'b0 on the next edge of baud_clk.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |-> ##1 !tx_busy
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-296-tx_busy,tx_busy,"tx_busy: that if tx_busy is 1'b1 and bit_count reaches 4'h9 while ce_1 is asserted, tx_busy transitions to 1'b0 on the next rising edge of baud_clk.","```systemverilog
asrt: assert property (@(posedge clock)
    (tx_busy && (uart_tx.bit_count == 4'h9) && uart_tx.ce_1) |-> ##1 !tx_busy
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-299-tx_data,tx_data,"tx_data: that when tx_data is initially set to a known value, in the subsequent cycle, tx_data reflects the same value as long as tx_busy remains deasserted.","```systemverilog
asrt: assert property (@(posedge clock)
    !tx_busy && $stable(tx_data) |-> ##1 $stable(tx_data) until tx_busy
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-301-tx_data,tx_data,"tx_data: that tx_data updates within 2 cycles after new_tx_data is asserted, confirming new data is ready for transmission.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data |-> ##[0:2] $changed(tx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-303-tx_data,tx_data,"tx_data: that tx_data maintains its current value during periods when tx_busy is asserted, preventing data corruption during active transmission.","```systemverilog
asrt: assert property (@(posedge clock)
    tx_busy |-> $stable(tx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-300-tx_data,tx_data,"tx_data: that the tx_data value correctly transforms to its intended state 4 clock cycles after baud_clk goes high, ensuring baud rate stability.","```systemverilog
asrt: assert property (@(posedge clock)
    1'b1 |-> ##4 (tx_data == expected_state_default)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-297-tx_busy,tx_busy,"tx_busy: that tx_busy retains its value of 1'b1 until bit_count reaches 4'h9 and ce_1 is asserted, unless reset is asserted.","```systemverilog
asrt: assert property (@(posedge clock)
    (tx_busy && !reset) |-> (tx_busy until (($isunknown(bit_count) ? 1'b0 : (bit_count == 4'h9)) && ($isunknown(ce_1) ? 1'b0 : ce_1)) || reset)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-304-tx_data,tx_data,"tx_data: that tx_data remains unchanged if rx_data and new_rx_data do not assert any change signal, confirming independence of tx_data from receive path signals.","```systemverilog
asrt: assert property (@(posedge clock)
    (!$changed(rx_data) && !$changed(new_rx_data)) |-> $stable(tx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-302-tx_data,tx_data,"tx_data: that when reset is deasserted, tx_data initializes to zero and remains stable until new_tx_data is asserted.","```systemverilog
asrt: assert property (@(posedge clock)
    reset == 0 |-> (tx_data == 0 && !$rose(new_tx_data) && $stable(tx_data))[*0:$] ##1 $rose(new_tx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-305-tx_data,tx_data,"tx_data: that when int_write transitions high, tx_data captures the value of int_wr_data appropriately within 3 baud_clk cycles.","```systemverilog
asrt: assert property (@(posedge clock)
    $rose(int_write) |-> ##[0:3] (tx_data == int_wr_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-308-tx_data,tx_data,"tx_data: that during periods where new_tx_data is continuously asserted, tx_data must continuously transmit the data until tx_busy transitions from low to high, indicating that transmission can initiate.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data |-> (tx_data throughout (!tx_busy ##1 tx_busy))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-307-tx_data,tx_data,"tx_data: that when new_tx_data is asserted in the presence of a non-busy tx_busy signal, tx_data will transmit the expected data value synchronized with the baud_clk.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data && !tx_busy |-> ##1 (baud_clk && tx_data == 'expected_value')
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-310-tx_data,tx_data,"tx_data: that when the tx_busy signal transitions from high to low, indicating readiness, the next tx_data will be available corresponding to the asserted new_tx_data under the control of baud_clk.","```systemverilog
asrt: assert property (@(posedge clock)
    $fell(tx_busy) |-> ##1 baud_clk && new_tx_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-311-tx_data,tx_data,"tx_data: that tx_data transmits in alignment with the baud_limit when new_tx_data is toggled, and this behavior persists in successive transmissions whenever the baud_clk allows data transmission.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data |-> baud_clk ##1 (tx_data && baud_limit)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-306-tx_data,tx_data,"tx_data: that after baud_limit reaches a predefined threshold, tx_data reflects an accurate byte based on previous int_rd_data and int_address within 2 baud_clk cycles.","```systemverilog
asrt: assert property (@(posedge clock)
    (baud_limit >= 5'b10100) |-> ((int_rd_data == 8'hFF && int_address == 32'h1A2B3C4D) ##1 tx_data == 8'h0F)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-312-tx_data,tx_data,"tx_data: that when tx_busy is deasserted, tx_data begins transmission as soon as new_tx_data becomes active, ensuring the internal state correctly reflects data initiation.","```systemverilog
asrt: assert property (@(posedge clock)
    !tx_busy && new_tx_data |-> tx_data != 8'b0
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-309-tx_data,tx_data,"tx_data: that immediately following four clock cycles after reset is deasserted, tx_data will correctly output the intended data if new_tx_data is asserted and tx_busy is low, ensuring proper initialization.","```systemverilog
asrt: assert property (@(posedge clock)
    !reset ##4 (new_tx_data && !tx_busy) |-> (tx_data == $past(tx_data))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-315-tx_data,tx_data,"tx_data: that when new_tx_data is asserted, tx_data should reflect the correct output within two cycles, ensuring it correlates with the input data rx_data during the presence of baud_clk.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data |-> ##[0:1] (baud_clk && tx_data == rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-313-tx_data,tx_data,"tx_data: that upon each baud_clk pulse, tx_data accurately represents the value present in rx_data under conditions where new_tx_data is asserted and tx_busy permits transmission.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data && !tx_busy |-> ##1 (tx_data == rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-316-tx_data,tx_data,"tx_data: that after a reset cycle, with reset deasserted and tx_busy low, tx_data should correctly capture the value of rx_data within five clock cycles driven by baud_clk.","```systemverilog
asrt: assert property (@(posedge clock)
    (reset == 0 && tx_busy == 0) |-> ##1 ##[1:5] (tx_data == rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-317-tx_data,tx_data,"tx_data: that if tx_busy becomes high, tx_data should hold its current value until tx_busy is deasserted, ensuring no premature data change occurs before the transaction completes.","```systemverilog
asrt: assert property (@(posedge clock)
    tx_busy |-> (tx_data throughout tx_busy)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-318-tx_data,tx_data,"tx_data: that when new_rx_data is high and the clock cycles at baud_clk frequency, tx_data should remain stable within the current cycle unless new data is loaded.","```systemverilog
asrt: assert property (@(posedge clock)
    new_rx_data && baud_clk |-> $stable(tx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-314-tx_data,tx_data,"tx_data: that upon asserting new_tx_data while resetting indicates readiness by maintaining tx_busy low, tx_data outputs correctly in accordance with baud_freq restrictions.","```systemverilog
asrt: assert property (@(posedge clock)
    (new_tx_data && !tx_busy) |-> (##[0:$] tx_data == `EXPECTED_TX_DATA)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
